comparable_boundary_group_id	mapping_method	mapping_status	group_n_species	group_species_coverage	group_msa_column	run_id	species_id	scientific_name	protein_id	transcript_id	boundary_id	left_exon_id	right_exon_id	exon_transition	native_protein_position	msa_column	msa_mapping_status	nearest_domain_instance_id	nearest_domain_accession	nearest_domain_label	nearest_edge	nearest_edge_position	signed_distance	absolute_distance	boundary_class	domain_annotation_available	mapping_confidence	review_reason
CBG49	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	927	example	oreochromis_niloticus	Oreochromis niloticus	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E14_E15	ENSONIP00000063320:exon14	ENSONIP00000063320:exon15	E14 → E15	677	927	mapped	IPR001245:431-761	IPR001245	kinase	end	761	-84	84	inside_domain	True	0.133	
CBG50	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	973	example	pongo_abelii	Pongo abelii	XP_024108704.1	XM_024252936	XP_024108704.1:E15_E16	XP_024108704.1:exon15	XP_024108704.1:exon16	E15 → E16	749	973	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-38	38	inside_domain	True	0.133	
CBG50	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	973	example	anolis_carolinensis	Anolis carolinensis	XP_062832081.1	XM_062976011.1	XP_062832081.1:E16_E17	XP_062832081.1:exon16	XP_062832081.1:exon17	E16 → E17	784	973	mapped	IPR001245:489-822	IPR001245	kinase	end	822	-38	38	inside_domain	True	0.133	
CBG50	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	973	example	ambystoma_mexicanum	Ambystoma mexicanum	XP_069468056.1	XM_069611955.1	XP_069468056.1:E15_E16	XP_069468056.1:exon15	XP_069468056.1:exon16	E15 → E16	749	973	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-38	38	inside_domain	True	0.133	
CBG50	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	973	example	oreochromis_niloticus	Oreochromis niloticus	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E15_E16	ENSONIP00000063320:exon15	ENSONIP00000063320:exon16	E15 → E16	723	973	mapped	IPR001245:431-761	IPR001245	kinase	end	761	-38	38	inside_domain	True	0.133	
CBG51	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	1008	example	pongo_abelii	Pongo abelii	XP_024108704.1	XM_024252936	XP_024108704.1:E16_E17	XP_024108704.1:exon16	XP_024108704.1:exon17	E16 → E17	784	1008	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-3	3	near_domain_edge	True	0.133	
CBG51	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	1008	example	anolis_carolinensis	Anolis carolinensis	XP_062832081.1	XM_062976011.1	XP_062832081.1:E17_E18	XP_062832081.1:exon17	XP_062832081.1:exon18	E17 → E18	819	1008	mapped	IPR001245:489-822	IPR001245	kinase	end	822	-3	3	near_domain_edge	True	0.133	
CBG51	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	1008	example	ambystoma_mexicanum	Ambystoma mexicanum	XP_069468056.1	XM_069611955.1	XP_069468056.1:E16_E17	XP_069468056.1:exon16	XP_069468056.1:exon17	E16 → E17	784	1008	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-3	3	near_domain_edge	True	0.133	
CBG51	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	1008	example	oreochromis_niloticus	Oreochromis niloticus	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E16_E17	ENSONIP00000063320:exon16	ENSONIP00000063320:exon17	E16 → E17	758	1008	mapped	IPR001245:431-761	IPR001245	kinase	end	761	-3	3	near_domain_edge	True	0.133	
CBG52	msa_aligned_position	supported_comparable	10	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus	671	example	macaca_mulatta	Macaca mulatta	XP_077803775.1	XM_077947649.1	XP_077803775.1:E8_E9	XP_077803775.1:exon8	XP_077803775.1:exon9	E8 → E9	447	671	mapped	IPR001245:454-787	IPR001245	kinase	start	454	-7	7	outside_annotated_domains	True	0.333	
CBG52	msa_aligned_position	supported_comparable	10	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus	671	example	oryctolagus_cuniculus	Oryctolagus cuniculus	XP_069913096.1	XM_070056995.1	XP_069913096.1:E8_E9	XP_069913096.1:exon8	XP_069913096.1:exon9	E8 → E9	449	671	mapped	IPR001245:456-789	IPR001245	kinase	start	456	-7	7	outside_annotated_domains	True	0.333	
CBG52	msa_aligned_position	supported_comparable	10	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus	671	example	felis_catus	Felis catus	XP_044896695.1	XM_045040760.1	XP_044896695.1:E8_E9	XP_044896695.1:exon8	XP_044896695.1:exon9	E8 → E9	449	671	mapped	IPR001245:456-789	IPR001245	kinase	start	456	-7	7	outside_annotated_domains	True	0.333	
CBG52	msa_aligned_position	supported_comparable	10	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus	671	example	equus_caballus	Equus caballus	XP_014588430.1	XM_014732944.3	XP_014588430.1:E9_E10	XP_014588430.1:exon9	XP_014588430.1:exon10	E9 → E10	499	671	mapped	IPR001245:506-839	IPR001245	kinase	start	506	-7	7	outside_annotated_domains	True	0.333	
CBG52	msa_aligned_position	supported_comparable	10	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus	671	example	monodelphis_domestica	Monodelphis domestica	XP_056659242.1	XM_056803264.1	XP_056659242.1:E8_E9	XP_056659242.1:exon8	XP_056659242.1:exon9	E8 → E9	448	671	mapped	IPR001245:455-788	IPR001245	kinase	start	455	-7	7	outside_annotated_domains	True	0.333	
CBG52	msa_aligned_position	supported_comparable	10	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus	671	example	ornithorhynchus_anatinus	Ornithorhynchus anatinus	XP_028936644.1	XM_029080811.2	XP_028936644.1:E8_E9	XP_028936644.1:exon8	XP_028936644.1:exon9	E8 → E9	448	671	mapped	IPR001245:455-788	IPR001245	kinase	start	455	-7	7	outside_annotated_domains	True	0.333	
CBG52	msa_aligned_position	supported_comparable	10	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus	671	example	gallus_gallus	Gallus gallus	NP_990650.2	NM_205319.4	NP_990650.2:E8_E9	NP_990650.2:exon8	NP_990650.2:exon9	E8 → E9	451	671	mapped	IPR001245:458-791	IPR001245	kinase	start	458	-7	7	outside_annotated_domains	True	0.333	
CBG52	msa_aligned_position	supported_comparable	10	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus	671	example	anolis_carolinensis	Anolis carolinensis	XP_062832081.1	XM_062976011.1	XP_062832081.1:E9_E10	XP_062832081.1:exon9	XP_062832081.1:exon10	E9 → E10	482	671	mapped	IPR001245:489-822	IPR001245	kinase	start	489	-7	7	outside_annotated_domains	True	0.333	
CBG52	msa_aligned_position	supported_comparable	10	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus	671	example	alligator_mississippiensis	Alligator mississippiensis	XP_006266188.1	XM_006266126.4	XP_006266188.1:E8_E9	XP_006266188.1:exon8	XP_006266188.1:exon9	E8 → E9	451	671	mapped	IPR001245:458-791	IPR001245	kinase	start	458	-7	7	outside_annotated_domains	True	0.333	
CBG52	msa_aligned_position	supported_comparable	10	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus	671	example	ambystoma_mexicanum	Ambystoma mexicanum	XP_069468056.1	XM_069611955.1	XP_069468056.1:E8_E9	XP_069468056.1:exon8	XP_069468056.1:exon9	E8 → E9	447	671	mapped	IPR001245:454-787	IPR001245	kinase	start	454	-7	7	outside_annotated_domains	True	0.333	
CBG62	msa_aligned_position	tentative	2	mus_musculus,xenopus_tropicalis	894	example	mus_musculus	Mus musculus	ENSMUSP00000112430	ENSMUST00000122054	ENSMUSP00000112430:E14_E15	ENSMUSP00000112430:exon14	ENSMUSP00000112430:exon15	E14 → E15	672	894	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-117	117	inside_domain	True	0.067	
CBG62	msa_aligned_position	tentative	2	mus_musculus,xenopus_tropicalis	894	example	xenopus_tropicalis	Xenopus tropicalis	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E15_E16	ENSXETP00000069725:exon15	ENSXETP00000069725:exon16	E15 → E16	741	895	mapped	IPR001245:524-857	IPR001245	kinase	end	857	-116	116	inside_domain	True	0.067	
CBG72	msa_aligned_position	tentative	2	anolis_carolinensis,taeniopygia_guttata	21	example	taeniopygia_guttata	Taeniopygia guttata	XP_072787409.1	XM_072931308.1	XP_072787409.1:E1_E2	XP_072787409.1:exon1	XP_072787409.1:exon2	E1 → E2	21	21	mapped	IPR007110:115-179	IPR007110	Ig1	start	115	-94	94	outside_annotated_domains	True	0.067	
CBG72	msa_aligned_position	tentative	2	anolis_carolinensis,taeniopygia_guttata	21	example	anolis_carolinensis	Anolis carolinensis	XP_062832081.1	XM_062976011.1	XP_062832081.1:E1_E2	XP_062832081.1:exon1	XP_062832081.1:exon2	E1 → E2	7	22	mapped	IPR007110:102-166	IPR007110	Ig1	start	102	-95	95	outside_annotated_domains	True	0.067	
CBG74	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	598	example	chrysemys_picta_bellii	Chrysemys picta bellii	XP_065408413.1	XM_065552341.1	XP_065408413.1:E7_E8	XP_065408413.1:exon7	XP_065408413.1:exon8	E7 → E8	379	598	mapped	IPR007110:284-365	IPR007110	Ig3	end	365	14	14	outside_annotated_domains	True	0.1	
CBG74	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	598	example	danio_rerio	Danio rerio	XP_068081038.1	XM_068224937.2	XP_068081038.1:E7_E8	XP_068081038.1:exon7	XP_068081038.1:exon8	E7 → E8	383	598	mapped	IPR013098:286-382	IPR013098	Ig3	end	382	1	1	near_domain_edge	True	0.1	
CBG74	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	598	example	oryzias_latipes	Oryzias latipes	XP_078787744.1	XM_078931618.1	XP_078787744.1:E7_E8	XP_078787744.1:exon7	XP_078787744.1:exon8	E7 → E8	376	598	mapped	IPR013098:279-375	IPR013098	Ig3	end	375	1	1	near_domain_edge	True	0.1	
CBG75	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	719	example	chrysemys_picta_bellii	Chrysemys picta bellii	XP_065408413.1	XM_065552341.1	XP_065408413.1:E9_E10	XP_065408413.1:exon9	XP_065408413.1:exon10	E9 → E10	497	719	mapped	IPR001245:456-789	IPR001245	kinase	start	456	41	41	inside_domain	True	0.1	
CBG75	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	719	example	danio_rerio	Danio rerio	XP_068081038.1	XM_068224937.2	XP_068081038.1:E9_E10	XP_068081038.1:exon9	XP_068081038.1:exon10	E9 → E10	497	719	mapped	IPR001245:460-789	IPR001245	kinase	start	460	37	37	inside_domain	True	0.1	
CBG75	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	719	example	oryzias_latipes	Oryzias latipes	XP_078787744.1	XM_078931618.1	XP_078787744.1:E9_E10	XP_078787744.1:exon9	XP_078787744.1:exon10	E9 → E10	489	719	mapped	IPR001245:450-781	IPR001245	kinase	start	450	39	39	inside_domain	True	0.1	
CBG76	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	760	example	chrysemys_picta_bellii	Chrysemys picta bellii	XP_065408413.1	XM_065552341.1	XP_065408413.1:E10_E11	XP_065408413.1:exon10	XP_065408413.1:exon11	E10 → E11	538	760	mapped	IPR001245:456-789	IPR001245	kinase	start	456	82	82	inside_domain	True	0.1	
CBG76	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	760	example	danio_rerio	Danio rerio	XP_068081038.1	XM_068224937.2	XP_068081038.1:E10_E11	XP_068081038.1:exon10	XP_068081038.1:exon11	E10 → E11	538	760	mapped	IPR001245:460-789	IPR001245	kinase	start	460	78	78	inside_domain	True	0.1	
CBG76	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	760	example	oryzias_latipes	Oryzias latipes	XP_078787744.1	XM_078931618.1	XP_078787744.1:E10_E11	XP_078787744.1:exon10	XP_078787744.1:exon11	E10 → E11	530	760	mapped	IPR001245:450-781	IPR001245	kinase	start	450	80	80	inside_domain	True	0.1	
CBG77	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	797	example	chrysemys_picta_bellii	Chrysemys picta bellii	XP_065408413.1	XM_065552341.1	XP_065408413.1:E11_E12	XP_065408413.1:exon11	XP_065408413.1:exon12	E11 → E12	575	797	mapped	IPR001245:456-789	IPR001245	kinase	start	456	119	119	inside_domain	True	0.1	
CBG77	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	797	example	danio_rerio	Danio rerio	XP_068081038.1	XM_068224937.2	XP_068081038.1:E11_E12	XP_068081038.1:exon11	XP_068081038.1:exon12	E11 → E12	575	797	mapped	IPR001245:460-789	IPR001245	kinase	start	460	115	115	inside_domain	True	0.1	
CBG77	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	797	example	oryzias_latipes	Oryzias latipes	XP_078787744.1	XM_078931618.1	XP_078787744.1:E11_E12	XP_078787744.1:exon11	XP_078787744.1:exon12	E11 → E12	567	797	mapped	IPR001245:450-781	IPR001245	kinase	start	450	117	117	inside_domain	True	0.1	
CBG78	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	860	example	chrysemys_picta_bellii	Chrysemys picta bellii	XP_065408413.1	XM_065552341.1	XP_065408413.1:E12_E13	XP_065408413.1:exon12	XP_065408413.1:exon13	E12 → E13	638	860	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-151	151	inside_domain	True	0.1	
CBG78	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	860	example	danio_rerio	Danio rerio	XP_068081038.1	XM_068224937.2	XP_068081038.1:E12_E13	XP_068081038.1:exon12	XP_068081038.1:exon13	E12 → E13	638	860	mapped	IPR001245:460-789	IPR001245	kinase	end	789	-151	151	inside_domain	True	0.1	
CBG78	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	860	example	oryzias_latipes	Oryzias latipes	XP_078787744.1	XM_078931618.1	XP_078787744.1:E12_E13	XP_078787744.1:exon12	XP_078787744.1:exon13	E12 → E13	630	860	mapped	IPR001245:450-781	IPR001245	kinase	end	781	-151	151	inside_domain	True	0.1	
CBG79	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	901	example	chrysemys_picta_bellii	Chrysemys picta bellii	XP_065408413.1	XM_065552341.1	XP_065408413.1:E13_E14	XP_065408413.1:exon13	XP_065408413.1:exon14	E13 → E14	679	901	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-110	110	inside_domain	True	0.1	
CBG79	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	901	example	danio_rerio	Danio rerio	XP_068081038.1	XM_068224937.2	XP_068081038.1:E13_E14	XP_068081038.1:exon13	XP_068081038.1:exon14	E13 → E14	679	901	mapped	IPR001245:460-789	IPR001245	kinase	end	789	-110	110	inside_domain	True	0.1	
CBG79	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	901	example	oryzias_latipes	Oryzias latipes	XP_078787744.1	XM_078931618.1	XP_078787744.1:E13_E14	XP_078787744.1:exon13	XP_078787744.1:exon14	E13 → E14	671	901	mapped	IPR001245:450-781	IPR001245	kinase	end	781	-110	110	inside_domain	True	0.1	
CBG80	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	925	example	chrysemys_picta_bellii	Chrysemys picta bellii	XP_065408413.1	XM_065552341.1	XP_065408413.1:E14_E15	XP_065408413.1:exon14	XP_065408413.1:exon15	E14 → E15	703	925	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-86	86	inside_domain	True	0.1	
CBG80	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	925	example	danio_rerio	Danio rerio	XP_068081038.1	XM_068224937.2	XP_068081038.1:E14_E15	XP_068081038.1:exon14	XP_068081038.1:exon15	E14 → E15	703	925	mapped	IPR001245:460-789	IPR001245	kinase	end	789	-86	86	inside_domain	True	0.1	
CBG80	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	925	example	oryzias_latipes	Oryzias latipes	XP_078787744.1	XM_078931618.1	XP_078787744.1:E14_E15	XP_078787744.1:exon14	XP_078787744.1:exon15	E14 → E15	695	925	mapped	IPR001245:450-781	IPR001245	kinase	end	781	-86	86	inside_domain	True	0.1	
CBG81	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	971	example	chrysemys_picta_bellii	Chrysemys picta bellii	XP_065408413.1	XM_065552341.1	XP_065408413.1:E15_E16	XP_065408413.1:exon15	XP_065408413.1:exon16	E15 → E16	749	971	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-40	40	inside_domain	True	0.1	
CBG81	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	971	example	danio_rerio	Danio rerio	XP_068081038.1	XM_068224937.2	XP_068081038.1:E15_E16	XP_068081038.1:exon15	XP_068081038.1:exon16	E15 → E16	749	971	mapped	IPR001245:460-789	IPR001245	kinase	end	789	-40	40	inside_domain	True	0.1	
CBG81	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	971	example	oryzias_latipes	Oryzias latipes	XP_078787744.1	XM_078931618.1	XP_078787744.1:E15_E16	XP_078787744.1:exon15	XP_078787744.1:exon16	E15 → E16	741	971	mapped	IPR001245:450-781	IPR001245	kinase	end	781	-40	40	inside_domain	True	0.1	
CBG82	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	1006	example	chrysemys_picta_bellii	Chrysemys picta bellii	XP_065408413.1	XM_065552341.1	XP_065408413.1:E16_E17	XP_065408413.1:exon16	XP_065408413.1:exon17	E16 → E17	784	1006	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-5	5	near_domain_edge	True	0.1	
CBG82	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	1006	example	danio_rerio	Danio rerio	XP_068081038.1	XM_068224937.2	XP_068081038.1:E16_E17	XP_068081038.1:exon16	XP_068081038.1:exon17	E16 → E17	784	1006	mapped	IPR001245:460-789	IPR001245	kinase	end	789	-5	5	near_domain_edge	True	0.1	
CBG82	msa_aligned_position	supported_comparable	3	chrysemys_picta_bellii,danio_rerio,oryzias_latipes	1006	example	oryzias_latipes	Oryzias latipes	XP_078787744.1	XM_078931618.1	XP_078787744.1:E16_E17	XP_078787744.1:exon16	XP_078787744.1:exon17	E16 → E17	776	1006	mapped	IPR001245:450-781	IPR001245	kinase	end	781	-5	5	near_domain_edge	True	0.1	
CBG84	msa_aligned_position	tentative	2	mus_musculus,xenopus_tropicalis	301	example	xenopus_tropicalis	Xenopus tropicalis	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E3_E4	ENSXETP00000069725:exon3	ENSXETP00000069725:exon4	E3 → E4	163	301	mapped	IPR013151:144-205	IPR013151	Ig1	start	144	19	19	inside_domain	True	0.067	
CBG84	msa_aligned_position	tentative	2	mus_musculus,xenopus_tropicalis	301	example	mus_musculus	Mus musculus	ENSMUSP00000112430	ENSMUST00000122054	ENSMUSP00000112430:E2_E3	ENSMUSP00000112430:exon2	ENSMUSP00000112430:exon3	E2 → E3	91	302	mapped	IPR007110:64-128	IPR007110	Ig1	start	64	27	27	inside_domain	True	0.067	
CBG91	msa_aligned_position	tentative	3	gorilla_gorilla_gorilla,meleagris_gallopavo,xenopus_tropicalis	849	example	xenopus_tropicalis	Xenopus tropicalis	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E14_E15	ENSXETP00000069725:exon14	ENSXETP00000069725:exon15	E14 → E15	695	849	mapped	IPR001245:524-857	IPR001245	kinase	end	857	-162	162	inside_domain	True	0.1	
