species	isoform	transcript_id	protein_id	protein_length	feature_type	feature_label	start_aa	end_aa	track	source	status
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	ig_like_domain	Ig1	64	128	domain	interproscan	representative
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	ig_like_domain	Ig2	190	267	domain	interproscan	representative
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	ig_like_domain	Ig3	282	376	domain	interproscan	representative
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	transmembrane_pytmhmm	TM	394	416	domain	pyTMHMM	receptor_tm
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	transmembrane_pytmhmm	sig. anchor	20	39	domain	pyTMHMM	n_terminal_signal_anchor
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	kinase_domain	kinase	457	781	domain	interproscan	representative
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	other_domain	FGFR family fingerprint	27	836	domain	interproscan	family_level
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	IIIb_slot	exon 7 (IIIb cassette)	333	381	cassette	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 8 (CDS8)	381	449	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 9 (CDS9)	449	499	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 10 (CDS10)	499	540	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 11 (CDS11)	540	577	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 12 (CDS12)	577	640	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 13 (CDS13)	641	681	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 14 (CDS14)	682	705	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 15 (CDS15)	705	751	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 16 (CDS16)	751	786	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	coding_exon	exon 17 (CDS17)	787	841	exon	figure3C	coordinate_mapped
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
sus_scrofa	IIIb	XM_084993068.1	XP_084849194.1	841	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	ig_like_domain	Ig1	64	128	domain	interproscan	representative
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	ig_like_domain	Ig2	190	267	domain	interproscan	representative
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	ig_like_domain	Ig3	285	365	domain	interproscan	representative
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	transmembrane_pytmhmm	TM	393	415	domain	pyTMHMM	receptor_tm
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	transmembrane_pytmhmm	sig. anchor	20	39	domain	pyTMHMM	n_terminal_signal_anchor
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	kinase_domain	kinase	456	780	domain	interproscan	representative
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	other_domain	FGFR family fingerprint	27	835	domain	interproscan	family_level
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	IIIc_slot	exon 7 (IIIc cassette)	333	382	cassette	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 8 (CDS8)	382	450	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 9 (CDS9)	450	500	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 10 (CDS10)	500	541	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 11 (CDS11)	541	578	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 12 (CDS12)	578	641	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 13 (CDS13)	642	682	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 14 (CDS14)	683	706	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 15 (CDS15)	706	752	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 16 (CDS16)	752	787	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	coding_exon	exon 17 (CDS17)	788	840	exon	figure3C	coordinate_mapped
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	warning	final coding-exon block end clamped to protein length (+1/+2 aa codon-boundary rounding)			warning	qc	architecture_supported
sus_scrofa	IIIc	XM_084993071.1	XP_084849197.1	840	warning	coordinates otherwise unchanged			warning	qc	architecture_supported
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	ig_like_domain	Ig1	115	179	domain	interproscan	representative
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	ig_like_domain	Ig2	240	317	domain	interproscan	representative
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	ig_like_domain	Ig3	332	426	domain	interproscan	representative
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	transmembrane_pytmhmm	TM	444	466	domain	pyTMHMM	receptor_tm
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	kinase_domain	kinase	507	840	domain	interproscan	representative
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	other_domain	FGFR family fingerprint	76	886	domain	interproscan	family_level
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 1 (CDS1)	1	21	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 2 (CDS2)	21	107	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 3 (CDS3)	107	196	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 4 (CDS4)	196	221	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 5 (CDS5)	221	277	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 6 (CDS6)	278	319	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 7 (CDS7)	319	382	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	IIIb_slot	exon 8 (IIIb cassette)	383	431	cassette	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 9 (CDS9)	431	499	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 10 (CDS10)	499	549	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 11 (CDS11)	549	590	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 12 (CDS12)	590	627	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 13 (CDS13)	627	690	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 14 (CDS14)	691	731	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 15 (CDS15)	732	755	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 16 (CDS16)	755	801	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 17 (CDS17)	801	836	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	coding_exon	exon 18 (CDS18)	837	891	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	warning	signal peptide not annotated (no signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
taeniopygia_guttata	IIIb	XM_072931307.1	XP_072787408.1	891	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	ig_like_domain	Ig1	115	179	domain	interproscan	representative
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	ig_like_domain	Ig2	240	317	domain	interproscan	representative
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	ig_like_domain	Ig3	334	415	domain	interproscan	representative
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	transmembrane_pytmhmm	TM	443	465	domain	pyTMHMM	receptor_tm
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	kinase_domain	kinase	506	839	domain	interproscan	representative
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	other_domain	FGFR family fingerprint	76	885	domain	interproscan	family_level
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 1 (CDS1)	1	21	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 2 (CDS2)	21	107	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 3 (CDS3)	107	196	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 4 (CDS4)	196	221	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 5 (CDS5)	221	277	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 6 (CDS6)	278	319	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 7 (CDS7)	319	382	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	IIIc_slot	exon 8 (IIIc cassette)	383	432	cassette	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 9 (CDS9)	432	500	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 10 (CDS10)	500	550	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 11 (CDS11)	550	591	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 12 (CDS12)	591	628	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 13 (CDS13)	628	691	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 14 (CDS14)	692	732	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 15 (CDS15)	733	756	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 16 (CDS16)	756	802	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 17 (CDS17)	802	837	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	coding_exon	exon 18 (CDS18)	838	890	exon	figure3C	coordinate_mapped
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	warning	signal peptide not annotated (no signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	warning	final coding-exon block end clamped to protein length (+1/+2 aa codon-boundary rounding)			warning	qc	architecture_supported_with_minor_flags
taeniopygia_guttata	IIIc	XM_072931308.1	XP_072787409.1	890	warning	coordinates otherwise unchanged			warning	qc	architecture_supported_with_minor_flags
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	ig_like_domain	Ig1	71	132	domain	interproscan	representative
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	ig_like_domain	Ig2	192	270	domain	interproscan	representative
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	ig_like_domain	Ig3	285	379	domain	interproscan	representative
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	transmembrane_pytmhmm	TM	393	415	domain	pyTMHMM	receptor_tm
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	kinase_domain	kinase	454	785	domain	interproscan	representative
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	other_domain	FGFR family fingerprint	34	831	domain	interproscan	family_level
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 1 (CDS1)	1	55	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 2 (CDS2)	56	91	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 3 (CDS3)	91	137	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 4 (CDS4)	137	160	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 5 (CDS5)	161	201	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 6 (CDS6)	202	265	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 7 (CDS7)	265	302	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	IIIb_slot	exon 8 (CDS8)	302	343	cassette	figure3C	coordinate_mapped
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 9 (CDS9)	343	389	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 10 (CDS10)	390	456	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 11 (CDS11)	456	502	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 12 (CDS12)	503	566	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 13 (CDS13)	566	607	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 14 (CDS14)	608	666	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 15 (CDS15)	666	691	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 16 (CDS16)	691	777	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	coding_exon	exon 17 (CDS17)	777	836	exon	cds_features_native (ENSTRUT00000045298)	native_reconstructed
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	warning	signal peptide not annotated (no signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	warning	cassette boundary precision: unknown_codon_phase			warning	qc	architecture_supported_with_minor_flags
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	warning	coding-exon blocks reconstructed from native CDS (display-coordinate sanitation)			warning	qc	architecture_supported_with_minor_flags
takifugu_rubripes	IIIb	ENSTRUT00000045298	ENSTRUP00000045146	836	warning	biology unchanged			warning	qc	architecture_supported_with_minor_flags
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	ig_like_domain	Ig1	71	132	domain	interproscan	representative
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	ig_like_domain	Ig2	192	270	domain	interproscan	representative
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	ig_like_domain	Ig3	285	381	domain	interproscan	representative
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	transmembrane_pytmhmm	TM	395	417	domain	pyTMHMM	receptor_tm
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	kinase_domain	kinase	456	787	domain	interproscan	representative
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	other_domain	FGFR family fingerprint	34	833	domain	interproscan	family_level
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	coding_exon	exon 1 (CDS1)	1	55	exon	figure3C	coordinate_mapped
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	coding_exon	exon 2 (CDS2)	56	91	exon	figure3C	coordinate_mapped
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	coding_exon	exon 3 (CDS3)	91	137	exon	figure3C	coordinate_mapped
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	coding_exon	exon 4 (CDS4)	137	160	exon	figure3C	coordinate_mapped
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	coding_exon	exon 5 (CDS5)	161	201	exon	figure3C	coordinate_mapped
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	coding_exon	exon 6 (CDS6)	202	265	exon	figure3C	coordinate_mapped
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	coding_exon	exon 7 (CDS7)	265	302	exon	figure3C	coordinate_mapped
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	coding_exon	exon 8 (CDS8)	302	343	exon	figure3C	coordinate_mapped
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	IIIc_slot	exon 9 (IIIc cassette)	343	389	cassette	figure3C	coordinate_mapped
takifugu_rubripes	IIIc	ENSTRUT00000045297	ENSTRUP00000045145	838	coding_exon	exon 10 (CDS10)	390	456	exon	figure3C	coordinate_mapped
